country,isoCode,continent,continentCode,year,halfDecade,pandemicPeriod,vehicleType,powertrain,evSales,evSalesShare,evStock,evStockShare,evElectricityDemand,evChargingPoints,chargingPointsPerEv,population,GDP
Israel,ISR,Asia,AS,2012,2010-2014,Pre-Pandemic,Cars,PHEV,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7910500.0,263172104090.976
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemic,Buses,BEV,0.001000000047497,0.0,0.0,0.0,0.0,0.0,0.0,8059500.0,298045324735.571
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemic,Buses,EV,0.0,3.19999999192078e-05,0.0,0.0,0.0,0.0,0.0,8059500.0,298045324735.571
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemic,Cars,BEV,460.0,0.0,1000.0,0.0,0.0,0.0,0.0,8059500.0,298045324735.571
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.209999993443489,0.0,0.048000000417233,0.0,0.0,0.0,8059500.0,298045324735.571
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemic,Cars,PHEV,17.0,0.0,18.0,0.0,0.0,0.0,0.0,8059500.0,298045324735.571
Israel,ISR,Asia,AS,2014,2010-2014,Pre-Pandemic,Cars,BEV,6.0,0.0,1200.0,0.0,0.0,0.0,0.0,8215700.0,314376760832.047
Israel,ISR,Asia,AS,2014,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.021999999880791,0.0,0.056000001728535,0.0,0.0,0.0,8215700.0,314376760832.047
Israel,ISR,Asia,AS,2014,2010-2014,Pre-Pandemic,Cars,PHEV,52.0,0.0,70.0,0.0,0.0,0.0,0.0,8215700.0,314376760832.047
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemic,Cars,BEV,3.0,0.0,1200.0,0.0,0.0,0.0,0.00014925373356733732,8380100.0,302841190257.708
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemic,Cars,EV,0.0,0.024000000208616,0.0,0.054999999701977,0.0,0.0,0.00014925373356733732,8380100.0,302841190257.708
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemic,Cars,PHEV,65.0,0.0,140.0,0.0,0.0,0.0,0.00014925373356733732,8380100.0,302841190257.708
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116,0.00014925373356733732,8380100.0,302841190257.708
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116,0.00014925373356733732,8380100.0,302841190257.708
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemic,Buses,BEV,5.0,0.0,5.0,0.0,0.0,0.0,0.00014234875656956013,8546000.0,321083954798.337
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemic,Buses,EV,0.0,0.109999999403954,0.0,0.016000000759959,0.0,0.0,0.00014234875656956013,8546000.0,321083954798.337
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemic,Cars,BEV,5.0,0.0,1200.0,0.0,0.0,0.0,0.00014234875656956013,8546000.0,321083954798.337
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemic,Cars,EV,0.0,0.021999999880791,0.0,0.054000001400709,0.0,0.0,0.00014234875656956013,8546000.0,321083954798.337
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemic,Cars,PHEV,63.0,0.0,200.0,0.0,0.0,0.0,0.00014234875656956013,8546000.0,321083954798.337
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116,0.00014234875656956013,8546000.0,321083954798.337
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116,0.00014234875656956013,8546000.0,321083954798.337
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemic,Buses,BEV,40.0,0.0,45.0,0.0,0.0,0.0,6.35930057170849e-05,8713300.0,357360816856.642
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemic,Buses,EV,0.0,0.949999988079071,0.0,0.140000000596046,0.0,0.0,6.35930057170849e-05,8713300.0,357360816856.642
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemic,Cars,BEV,130.0,0.0,1400.0,0.0,0.0,0.0,6.35930057170849e-05,8713300.0,357360816856.642
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemic,Cars,EV,0.0,0.519999980926514,0.0,0.109999999403954,0.0,0.0,6.35930057170849e-05,8713300.0,357360816856.642
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemic,Cars,PHEV,1500.0,0.0,1700.0,0.0,0.0,0.0,6.35930057170849e-05,8713300.0,357360816856.642
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116,6.35930057170849e-05,8713300.0,357360816856.642
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116,6.35930057170849e-05,8713300.0,357360816856.642
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemic,Buses,BEV,23.0,0.0,78.0,0.0,0.0,0.0,2.9078220846209943e-05,8882800.0,375470422244.408
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemic,Buses,EV,0.0,0.610000014305115,0.0,0.230000004172325,0.0,0.0,2.9078220846209943e-05,8882800.0,375470422244.408
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemic,Cars,BEV,130.0,0.0,1500.0,0.0,0.0,0.0,2.9078220846209943e-05,8882800.0,375470422244.408
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemic,Cars,EV,0.0,1.20000004768372,0.0,0.230000004172325,0.0,0.0,2.9078220846209943e-05,8882800.0,375470422244.408
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemic,Cars,PHEV,3600.0,0.0,5300.0,0.0,0.0,0.0,2.9078220846209943e-05,8882800.0,375470422244.408
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116,2.9078220846209943e-05,8882800.0,375470422244.408
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116,2.9078220846209943e-05,8882800.0,375470422244.408
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemic,Buses,BEV,16.0,0.0,94.0,0.0,0.0,0.0,1.7400383067707674e-05,9054000.0,399207771081.611
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemic,Buses,EV,0.0,0.370000004768372,0.0,0.259999990463257,0.0,0.0,1.7400383067707674e-05,9054000.0,399207771081.611
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemic,Cars,BEV,850.0,0.0,2200.0,0.0,0.0,0.0,1.7400383067707674e-05,9054000.0,399207771081.611
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemic,Cars,EV,0.0,1.60000002384186,0.0,0.370000004768372,0.0,0.0,1.7400383067707674e-05,9054000.0,399207771081.611
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemic,Cars,PHEV,3900.0,0.0,9200.0,0.0,0.0,0.0,1.7400383067707674e-05,9054000.0,399207771081.611
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116,1.7400383067707674e-05,9054000.0,399207771081.611
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116,1.7400383067707674e-05,9054000.0,399207771081.611
Israel,ISR,Asia,AS,2020,2020-2023,Pandemic,Buses,BEV,24.0,0.0,120.0,0.0,0.0,0.0,5.284853688305464e-06,9215100.0,410908899711.272
Israel,ISR,Asia,AS,2020,2020-2023,Pandemic,Buses,EV,0.0,0.870000004768372,0.0,0.319999992847443,0.0,0.0,5.284853688305464e-06,9215100.0,410908899711.272
Israel,ISR,Asia,AS,2020,2020-2023,Pandemic,Cars,BEV,1500.0,0.0,3800.0,0.0,0.0,0.0,5.284853688305464e-06,9215100.0,410908899711.272
Israel,ISR,Asia,AS,2020,2020-2023,Pandemic,Cars,EV,0.0,2.59999990463257,0.0,0.579999983310699,0.0,0.0,5.284853688305464e-06,9215100.0,410908899711.272
Israel,ISR,Asia,AS,2020,2020-2023,Pandemic,Cars,PHEV,5400.0,0.0,15000.0,0.0,0.0,0.0,5.284853688305464e-06,9215100.0,410908899711.272
Israel,ISR,Asia,AS,2020,2020-2023,Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116,5.284853688305464e-06,9215100.0,410908899711.272
Israel,ISR,Asia,AS,2020,2020-2023,Pandemic,Vans,BEV,45.0,0.0,2.0,0.0,0.0,0.0,5.284853688305464e-06,9215100.0,410908899711.272
Israel,ISR,Asia,AS,2020,2020-2023,Pandemic,Vans,EV,0.0,0.360000014305115,0.0,0.00109999999404,0.0,0.0,5.284853688305464e-06,9215100.0,410908899711.272
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,Buses,BEV,33.0,0.0,150.0,0.0,0.0,0.0,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,Buses,EV,0.0,0.779999971389771,0.0,0.400000005960465,0.0,0.0,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,Cars,BEV,11000.0,0.0,15000.0,0.0,0.0,0.0,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,Cars,EV,0.0,6.90000009536743,0.0,1.29999995231628,0.0,0.0,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,Cars,PHEV,13000.0,0.0,28000.0,0.0,0.0,0.0,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,Vans,BEV,76.0,0.0,26.0,0.0,0.0,0.0,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,Vans,EV,0.0,0.490000009536743,0.0,0.014000000432134,0.0,0.0,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2021,2020-2023,Pandemic,Vans,PHEV,2.0,0.0,0.0,0.0,0.0,0.0,2.3161015724040207e-06,9371400.0,489735019666.026
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,Buses,BEV,480.0,0.0,620.0,0.0,0.0,0.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,Buses,EV,0.0,10.0,0.0,1.60000002384186,0.0,0.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,Cars,BEV,27000.0,0.0,44000.0,0.0,0.0,0.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,Cars,EV,0.0,12.0,0.0,2.5,0.0,0.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,Cars,PHEV,16000.0,0.0,44000.0,0.0,0.0,0.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,270.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2500.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,Vans,BEV,87.0,0.0,120.0,0.0,0.0,0.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,Vans,EV,0.0,0.689999997615814,0.0,0.061999998986721,0.0,0.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemic,Vans,PHEV,18.0,0.0,0.0,0.0,0.0,0.0,0.031214784764480506,9557500.0,525157951212.871
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,Buses,BEV,450.0,0.0,1100.0,0.0,0.0,0.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,Buses,EV,0.0,11.0,0.0,2.59999990463257,0.0,0.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,Cars,BEV,49000.0,0.0,91000.0,0.0,0.0,0.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,Cars,EV,0.0,19.0,0.0,4.19999980926514,0.0,0.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,Cars,PHEV,16000.0,0.0,60000.0,0.0,0.0,0.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,710.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,4200.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,Vans,BEV,90.0,0.0,300.0,0.0,0.0,0.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,Vans,EV,0.0,0.600000023841858,0.0,0.170000001788139,0.0,0.0,0.03221362025980842,9849000.0,513393395491.904
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemic,Vans,PHEV,0.0,0.0,20.0,0.0,0.0,0.0,0.03221362025980842,9849000.0,513393395491.904
Italy,ITA,Europe,EU,2010,2010-2014,Pre-Pandemic,Cars,BEV,40.0,0.0,650.0,0.0,0.0,0.0,0.0,59819407.0,2144936254535.0
Italy,ITA,Europe,EU,2010,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.002000000094995,0.0,0.001700000022538,0.0,0.0,0.0,59819407.0,2144936254535.0
Italy,ITA,Europe,EU,2010,2010-2014,Pre-Pandemic,Vans,BEV,210.0,0.0,820.0,0.0,0.0,0.0,0.0,59819407.0,2144936254535.0
Italy,ITA,Europe,EU,2010,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.119999997317791,0.0,0.021999999880791,0.0,0.0,0.0,59819407.0,2144936254535.0
Italy,ITA,Europe,EU,2011,2010-2014,Pre-Pandemic,Cars,BEV,110.0,0.0,760.0,0.0,0.0,0.0,0.0,60026841.0,2306974020278.21
Italy,ITA,Europe,EU,2011,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.00650000013411,0.0,0.002000000094995,0.0,0.0,0.0,60026841.0,2306974020278.21
Italy,ITA,Europe,EU,2011,2010-2014,Pre-Pandemic,Vans,BEV,84.0,0.0,910.0,0.0,0.0,0.0,0.0,60026841.0,2306974020278.21
Italy,ITA,Europe,EU,2011,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.0489999987185,0.0,0.023000000044704,0.0,0.0,0.0,60026841.0,2306974020278.21
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemic,Cars,BEV,460.0,0.0,1200.0,0.0,0.0,0.0,0.5604,60191247.0,2097929495121.68
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.032999999821186,0.0,0.003199999919161,0.0,0.0,0.5604,60191247.0,2097929495121.68
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,1.0,0.5604,60191247.0,2097929495121.68
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1400.0,0.5604,60191247.0,2097929495121.68
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemic,Vans,BEV,360.0,0.0,1300.0,0.0,0.0,0.0,0.5604,60191247.0,2097929495121.68
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.310000002384186,0.0,0.034000001847744,0.0,0.0,0.5604,60191247.0,2097929495121.68
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemic,Vans,PHEV,3.0,0.0,0.0,0.0,0.0,0.0,0.5604,60191247.0,2097929495121.68
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemic,Cars,BEV,860.0,0.0,2000.0,0.0,0.0,0.0,0.39273743016759777,60311613.0,2153225581941.46
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.079999998211861,0.0,0.005799999926239,0.0,0.0,0.39273743016759777,60311613.0,2153225581941.46
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemic,Cars,PHEV,180.0,0.0,180.0,0.0,0.0,0.0,0.39273743016759777,60311613.0,2153225581941.46
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,6.0,0.39273743016759777,60311613.0,2153225581941.46
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1400.0,0.39273743016759777,60311613.0,2153225581941.46
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemic,Vans,BEV,180.0,0.0,1400.0,0.0,0.0,0.0,0.39273743016759777,60311613.0,2153225581941.46
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.200000002980232,0.0,0.037000000476837,0.0,0.0,0.39273743016759777,60311613.0,2153225581941.46
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemic,Vans,PHEV,1.0,0.0,0.0,0.0,0.0,0.0,0.39273743016759777,60311613.0,2153225581941.46
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemic,Cars,BEV,1000.0,0.0,3100.0,0.0,0.0,0.0,0.26454033771106944,60320707.0,2173255507985.84
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemic,Cars,EV,0.0,0.100000001490116,0.0,0.009399999864399,0.0,0.0,0.26454033771106944,60320707.0,2173255507985.84
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemic,Cars,FCEV,10.0,0.0,10.0,0.0,0.0,0.0,0.26454033771106944,60320707.0,2173255507985.84
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemic,Cars,PHEV,340.0,0.0,520.0,0.0,0.0,0.0,0.26454033771106944,60320707.0,2173255507985.84
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,10.0,0.26454033771106944,60320707.0,2173255507985.84
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1400.0,0.26454033771106944,60320707.0,2173255507985.84
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemic,Vans,BEV,270.0,0.0,1700.0,0.0,0.0,0.0,0.26454033771106944,60320707.0,2173255507985.84
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemic,Vans,EV,0.0,0.25,0.0,0.043000001460314,0.0,0.0,0.26454033771106944,60320707.0,2173255507985.84
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,Buses,FCEV,0.0,0.0,11.0,0.0,0.0,0.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,Cars,BEV,1500.0,0.0,4400.0,0.0,0.0,0.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,Cars,EV,0.0,0.140000000596046,0.0,0.014999999664724,0.0,0.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,Cars,FCEV,1.0,0.0,11.0,0.0,0.0,0.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,Cars,PHEV,740.0,0.0,1300.0,0.0,0.0,0.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,70.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1700.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,Vans,BEV,420.0,0.0,2100.0,0.0,0.0,0.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemic,Vans,EV,0.0,0.349999994039536,0.0,0.052999999374151,0.0,0.0,0.22628483763743287,60229605.0,1845428048839.1
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Buses,BEV,38.0,0.0,38.0,0.0,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Buses,EV,0.0,1.39999997615814,0.0,0.039000000804663,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Buses,FCEV,0.0,0.0,13.0,0.0,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Cars,BEV,1400.0,0.0,5800.0,0.0,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Cars,EV,0.0,0.150000005960464,0.0,0.021999999880791,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Cars,FCEV,0.0,0.0,11.0,0.0,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Cars,PHEV,1300.0,0.0,2700.0,0.0,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,170.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2300.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Vans,BEV,780.0,0.0,2900.0,0.0,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemic,Vans,EV,0.0,0.430000007152557,0.0,0.071000002324581,0.0,0.0,0.21549467806665504,60115223.0,1887111188176.93
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Buses,BEV,29.0,0.0,46.0,0.0,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Buses,EV,0.0,0.910000026226044,0.0,0.048000000417233,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Buses,FCEV,0.0,0.0,13.0,0.0,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Cars,BEV,2000.0,0.0,7800.0,0.0,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Cars,EV,0.0,0.25,0.0,0.034000001847744,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Cars,FCEV,0.0,0.0,11.0,0.0,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Cars,PHEV,2900.0,0.0,5600.0,0.0,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,390.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2400.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Vans,BEV,500.0,0.0,3200.0,0.0,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Vans,EV,0.0,0.280000001192093,0.0,0.07599999755621,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemic,Vans,PHEV,2.0,0.0,0.0,0.0,0.0,0.0,0.16736652669466107,60002252.0,1970720904584.71
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,Buses,BEV,60.0,0.0,110.0,0.0,0.0,0.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,Buses,EV,0.0,1.39999997615814,0.0,0.109999999403954,0.0,0.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,Buses,FCEV,0.0,0.0,13.0,0.0,0.0,0.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,Cars,BEV,5000.0,0.0,13000.0,0.0,0.0,0.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,Cars,EV,0.0,0.509999990463257,0.0,0.05799999833107,0.0,0.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,Cars,FCEV,1.0,0.0,12.0,0.0,0.0,0.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,Cars,PHEV,4700.0,0.0,10000.0,0.0,0.0,0.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,570.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2900.0,0.12835213611984464,59877221.0,2099435266458.67
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemic,Vans,BEV,640.0,0.0,3900.0,0.0,0.0,0.0,0.12835213611984464,59877221.0,2099435266458.67
