country,isoCode,continent,continentCode,year,halfDecade,pandemicPeriod,vehicleType,powertrain,evSales,evSalesShare,evStock,evStockShare,evElectricityDemand,evChargingPoints
Indonesia,IDN,Asia,AS,2021,2020-2023,Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,54.0
Indonesia,IDN,Asia,AS,2022,2020-2023,Post-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,130.0
Indonesia,IDN,Asia,AS,2022,2020-2023,Post-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,580.0
Indonesia,IDN,Asia,AS,2023,2020-2023,Post-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,130.0
Indonesia,IDN,Asia,AS,2023,2020-2023,Post-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,580.0
Ireland,IRL,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,BEV,470.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.469999998807907,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,PHEV,120.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,BEV,390.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.469999998807907,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,PHEV,300.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,BEV,620.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.72000002861023,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,PHEV,330.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,BEV,1200.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,EV,0.0,1.60000002384186,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,PHEV,740.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,BEV,3400.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,EV,0.0,4.09999990463257,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,PHEV,1300.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2020,2020-2023,Pandemia,Cars,BEV,4000.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2020,2020-2023,Pandemia,Cars,EV,0.0,7.40000009536743,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2020,2020-2023,Pandemia,Cars,PHEV,2500.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2021,2020-2023,Pandemia,Cars,BEV,8600.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2021,2020-2023,Pandemia,Cars,EV,0.0,16.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2021,2020-2023,Pandemia,Cars,PHEV,7900.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,BEV,16000.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,EV,0.0,22.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2022,2020-2023,Post-Pandemia,Cars,PHEV,7700.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,BEV,23000.0,0.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,EV,0.0,27.0,0.0,0.0,0.0,0.0
Ireland,IRL,Europe,EU,2023,2020-2023,Post-Pandemia,Cars,PHEV,10000.0,0.0,0.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2010,2010-2014,Pre-Pandemia,Buses,FCEV,0.0,0.0,3.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2010,2010-2014,Pre-Pandemia,Cars,BEV,0.0,0.0,6.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2010,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.0,0.0,0.000319999991916,0.0,0.0
Israel,ISR,Asia,AS,2011,2010-2014,Pre-Pandemia,Cars,BEV,3.0,0.0,85.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2011,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.001300000003539,0.0,0.004300000146031,0.0,0.0
Israel,ISR,Asia,AS,2012,2010-2014,Pre-Pandemia,Cars,BEV,600.0,0.0,610.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2012,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.270000010728836,0.0,0.028999999165535,0.0,0.0
Israel,ISR,Asia,AS,2012,2010-2014,Pre-Pandemia,Cars,PHEV,1.0,0.0,1.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemia,Buses,BEV,0.001000000047497,0.0,0.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemia,Buses,EV,0.0,3.19999999192078e-05,0.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemia,Cars,BEV,460.0,0.0,1000.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.209999993443489,0.0,0.048000000417233,0.0,0.0
Israel,ISR,Asia,AS,2013,2010-2014,Pre-Pandemia,Cars,PHEV,17.0,0.0,18.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2014,2010-2014,Pre-Pandemia,Cars,BEV,6.0,0.0,1200.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2014,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.021999999880791,0.0,0.056000001728535,0.0,0.0
Israel,ISR,Asia,AS,2014,2010-2014,Pre-Pandemia,Cars,PHEV,52.0,0.0,70.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemia,Cars,BEV,3.0,0.0,1200.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.024000000208616,0.0,0.054999999701977,0.0,0.0
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemia,Cars,PHEV,65.0,0.0,140.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2015,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemia,Buses,BEV,5.0,0.0,5.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemia,Buses,EV,0.0,0.109999999403954,0.0,0.016000000759959,0.0,0.0
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemia,Cars,BEV,5.0,0.0,1200.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.021999999880791,0.0,0.054000001400709,0.0,0.0
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemia,Cars,PHEV,63.0,0.0,200.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2016,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemia,Buses,BEV,40.0,0.0,45.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemia,Buses,EV,0.0,0.949999988079071,0.0,0.140000000596046,0.0,0.0
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemia,Cars,BEV,130.0,0.0,1400.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.519999980926514,0.0,0.109999999403954,0.0,0.0
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemia,Cars,PHEV,1500.0,0.0,1700.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2017,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemia,Buses,BEV,23.0,0.0,78.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemia,Buses,EV,0.0,0.610000014305115,0.0,0.230000004172325,0.0,0.0
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemia,Cars,BEV,130.0,0.0,1500.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemia,Cars,EV,0.0,1.20000004768372,0.0,0.230000004172325,0.0,0.0
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemia,Cars,PHEV,3600.0,0.0,5300.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2018,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemia,Buses,BEV,16.0,0.0,94.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemia,Buses,EV,0.0,0.370000004768372,0.0,0.259999990463257,0.0,0.0
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemia,Cars,BEV,850.0,0.0,2200.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemia,Cars,EV,0.0,1.60000002384186,0.0,0.370000004768372,0.0,0.0
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemia,Cars,PHEV,3900.0,0.0,9200.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2019,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2020,2020-2023,Pandemia,Buses,BEV,24.0,0.0,120.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2020,2020-2023,Pandemia,Buses,EV,0.0,0.870000004768372,0.0,0.319999992847443,0.0,0.0
Israel,ISR,Asia,AS,2020,2020-2023,Pandemia,Cars,BEV,1500.0,0.0,3800.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2020,2020-2023,Pandemia,Cars,EV,0.0,2.59999990463257,0.0,0.579999983310699,0.0,0.0
Israel,ISR,Asia,AS,2020,2020-2023,Pandemia,Cars,PHEV,5400.0,0.0,15000.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2020,2020-2023,Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2020,2020-2023,Pandemia,Vans,BEV,45.0,0.0,2.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2020,2020-2023,Pandemia,Vans,EV,0.0,0.360000014305115,0.0,0.00109999999404,0.0,0.0
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,Buses,BEV,33.0,0.0,150.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,Buses,EV,0.0,0.779999971389771,0.0,0.400000005960465,0.0,0.0
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,Cars,BEV,11000.0,0.0,15000.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,Cars,EV,0.0,6.90000009536743,0.0,1.29999995231628,0.0,0.0
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,Cars,PHEV,13000.0,0.0,28000.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,0.100000001490116
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,Vans,BEV,76.0,0.0,26.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,Vans,EV,0.0,0.490000009536743,0.0,0.014000000432134,0.0,0.0
Israel,ISR,Asia,AS,2021,2020-2023,Pandemia,Vans,PHEV,2.0,0.0,0.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,Buses,BEV,480.0,0.0,620.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,Buses,EV,0.0,10.0,0.0,1.60000002384186,0.0,0.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,Cars,BEV,27000.0,0.0,44000.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,Cars,EV,0.0,12.0,0.0,2.5,0.0,0.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,Cars,PHEV,16000.0,0.0,44000.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,270.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2500.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,Vans,BEV,87.0,0.0,120.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,Vans,EV,0.0,0.689999997615814,0.0,0.061999998986721,0.0,0.0
Israel,ISR,Asia,AS,2022,2020-2023,Post-Pandemia,Vans,PHEV,18.0,0.0,0.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,Buses,BEV,450.0,0.0,1100.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,Buses,EV,0.0,11.0,0.0,2.59999990463257,0.0,0.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,Cars,BEV,49000.0,0.0,91000.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,Cars,EV,0.0,19.0,0.0,4.19999980926514,0.0,0.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,Cars,PHEV,16000.0,0.0,60000.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,710.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,4200.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,Vans,BEV,90.0,0.0,300.0,0.0,0.0,0.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,Vans,EV,0.0,0.600000023841858,0.0,0.170000001788139,0.0,0.0
Israel,ISR,Asia,AS,2023,2020-2023,Post-Pandemia,Vans,PHEV,0.0,0.0,20.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2010,2010-2014,Pre-Pandemia,Cars,BEV,40.0,0.0,650.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2010,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.002000000094995,0.0,0.001700000022538,0.0,0.0
Italy,ITA,Europe,EU,2010,2010-2014,Pre-Pandemia,Vans,BEV,210.0,0.0,820.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2010,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.119999997317791,0.0,0.021999999880791,0.0,0.0
Italy,ITA,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,BEV,110.0,0.0,760.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2011,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.00650000013411,0.0,0.002000000094995,0.0,0.0
Italy,ITA,Europe,EU,2011,2010-2014,Pre-Pandemia,Vans,BEV,84.0,0.0,910.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2011,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.0489999987185,0.0,0.023000000044704,0.0,0.0
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,BEV,460.0,0.0,1200.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.032999999821186,0.0,0.003199999919161,0.0,0.0
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,1.0
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1400.0
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemia,Vans,BEV,360.0,0.0,1300.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.310000002384186,0.0,0.034000001847744,0.0,0.0
Italy,ITA,Europe,EU,2012,2010-2014,Pre-Pandemia,Vans,PHEV,3.0,0.0,0.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,BEV,860.0,0.0,2000.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.079999998211861,0.0,0.005799999926239,0.0,0.0
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemia,Cars,PHEV,180.0,0.0,180.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,6.0
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1400.0
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemia,Vans,BEV,180.0,0.0,1400.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.200000002980232,0.0,0.037000000476837,0.0,0.0
Italy,ITA,Europe,EU,2013,2010-2014,Pre-Pandemia,Vans,PHEV,1.0,0.0,0.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,BEV,1000.0,0.0,3100.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,EV,0.0,0.100000001490116,0.0,0.009399999864399,0.0,0.0
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,FCEV,10.0,0.0,10.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemia,Cars,PHEV,340.0,0.0,520.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,10.0
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1400.0
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemia,Vans,BEV,270.0,0.0,1700.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2014,2010-2014,Pre-Pandemia,Vans,EV,0.0,0.25,0.0,0.043000001460314,0.0,0.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,Buses,FCEV,0.0,0.0,11.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,BEV,1500.0,0.0,4400.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.140000000596046,0.0,0.014999999664724,0.0,0.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,FCEV,1.0,0.0,11.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,Cars,PHEV,740.0,0.0,1300.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,70.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,1700.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,Vans,BEV,420.0,0.0,2100.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2015,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.349999994039536,0.0,0.052999999374151,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Buses,BEV,38.0,0.0,38.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Buses,EV,0.0,1.39999997615814,0.0,0.039000000804663,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Buses,FCEV,0.0,0.0,13.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,BEV,1400.0,0.0,5800.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.150000005960464,0.0,0.021999999880791,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,FCEV,0.0,0.0,11.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Cars,PHEV,1300.0,0.0,2700.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,170.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2300.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Vans,BEV,780.0,0.0,2900.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2016,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.430000007152557,0.0,0.071000002324581,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Buses,BEV,29.0,0.0,46.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Buses,EV,0.0,0.910000026226044,0.0,0.048000000417233,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Buses,FCEV,0.0,0.0,13.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,BEV,2000.0,0.0,7800.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.25,0.0,0.034000001847744,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,FCEV,0.0,0.0,11.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Cars,PHEV,2900.0,0.0,5600.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,390.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2400.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Vans,BEV,500.0,0.0,3200.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.280000001192093,0.0,0.07599999755621,0.0,0.0
Italy,ITA,Europe,EU,2017,2015-2019,Pre-Pandemia,Vans,PHEV,2.0,0.0,0.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,BEV,60.0,0.0,110.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,EV,0.0,1.39999997615814,0.0,0.109999999403954,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Buses,FCEV,0.0,0.0,13.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,BEV,5000.0,0.0,13000.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.509999990463257,0.0,0.05799999833107,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,FCEV,1.0,0.0,12.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Cars,PHEV,4700.0,0.0,10000.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,570.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,2900.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Vans,BEV,640.0,0.0,3900.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2018,2015-2019,Pre-Pandemia,Vans,EV,0.0,0.389999985694885,0.0,0.093999996781349,0.0,0.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,BEV,65.0,0.0,540.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,EV,0.0,1.60000002384186,0.0,0.550000011920929,0.0,0.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,Buses,FCEV,0.0,0.0,13.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,BEV,11000.0,0.0,23000.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,EV,0.0,0.899999976158142,0.0,0.100000001490116,0.0,0.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,FCEV,17.0,0.0,28.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,Cars,PHEV,6500.0,0.0,17000.0,0.0,0.0,0.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,EV,Publicly available fast,0.0,0.0,0.0,0.0,0.0,860.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,EV,Publicly available slow,0.0,0.0,0.0,0.0,0.0,8300.0
Italy,ITA,Europe,EU,2019,2015-2019,Pre-Pandemia,Vans,BEV,1000.0,0.0,4900.0,0.0,0.0,0.0
